country_id,factor_id,year,public_geography_type,public_geography_id,municipality,value,unit,provenance_ref,comparability_status
sweden,one_two_dwelling_buildings,2014,municipality,360,Tierp,63.22,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,380,Uppsala,27.26,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,381,Enköping,52.04,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,382,Östhammar,63.87,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,428,Vingåker,65.81,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,461,Gnesta,64.6,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,480,Nyköping,41.75,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,481,Oxelösund,41.35,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,482,Flen,55.08,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,483,Katrineholm,43.94,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,484,Eskilstuna,36.15,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,486,Strängnäs,51.67,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,488,Trosa,65.33,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,509,Ödeshög,73.14,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,512,Ydre,83.5,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,513,Kinda,69.6,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,560,Boxholm,63.79,pct,provenance/sweden_public_manifest.json,country_local
